id,url_id,user_id,event_type,timestamp,details
216,216,220,created,2025-01-10 14:35:17,"{""short_code"":""uKErRE"",""original_url"":""https://acme.dev/tidy/anchor/216""}"
217,217,83,created,2026-02-05 08:37:36,"{""short_code"":""jHwtcu"",""original_url"":""https://opswise.net/brisk/lagoon/217""}"
218,218,258,created,2025-10-23 17:46:10,"{""short_code"":""iJyLWO"",""original_url"":""https://opswise.net/clear/lagoon/218""}"
219,219,256,created,2025-06-04 02:23:52,"{""short_code"":""6P3LiD"",""original_url"":""https://example.com/brisk/pioneer/219""}"
220,220,178,created,2025-11-04 18:08:22,"{""short_code"":""PHS4CP"",""original_url"":""https://opswise.net/forest/pioneer/220""}"
221,221,258,created,2025-10-29 10:17:09,"{""short_code"":""vuKQwL"",""original_url"":""https://opswise.net/lively/pioneer/221""}"
222,222,138,created,2025-05-14 14:27:52,"{""short_code"":""3aUJEp"",""original_url"":""https://acme.dev/vivid/beacon/222""}"
223,223,272,created,2025-07-26 11:42:39,"{""short_code"":""81CvJd"",""original_url"":""https://opswise.net/navy/network/223""}"
224,224,5,created,2025-09-12 18:53:30,"{""short_code"":""rwrmNv"",""original_url"":""https://relay.cloud/brisk/valley/224""}"
225,225,232,created,2025-08-06 23:22:51,"{""short_code"":""DDjJsC"",""original_url"":""https://acme.dev/keen/pioneer/225""}"
226,226,270,created,2026-02-19 09:33:10,"{""short_code"":""7TY2IL"",""original_url"":""https://opswise.net/lively/canyon/226""}"
227,227,49,created,2025-01-16 05:49:18,"{""short_code"":""HJ2f55"",""original_url"":""https://example.com/warm/field/227""}"
228,228,275,created,2026-02-20 14:34:39,"{""short_code"":""e9SsYZ"",""original_url"":""https://relay.cloud/rapid/meadow/228""}"
229,229,307,created,2025-03-20 19:49:25,"{""short_code"":""sBhGPv"",""original_url"":""https://hackstack.io/mellow/signal/229""}"
230,230,267,created,2026-01-28 01:27:28,"{""short_code"":""5WEBpC"",""original_url"":""https://example.com/ember/canyon/230""}"
231,231,13,created,2025-09-29 07:20:46,"{""short_code"":""hhPgaf"",""original_url"":""https://relay.cloud/warm/trail/231""}"
232,232,199,created,2025-06-08 07:01:48,"{""short_code"":""mREcGl"",""original_url"":""https://relay.cloud/cobalt/orbit/232""}"
233,233,49,created,2025-01-02 01:09:09,"{""short_code"":""BvHP1c"",""original_url"":""https://acme.dev/navy/trail/233""}"
234,234,378,created,2025-09-22 02:41:48,"{""short_code"":""fqPmXi"",""original_url"":""https://relay.cloud/lively/meadow/234""}"
235,235,308,created,2025-01-13 11:03:47,"{""short_code"":""RVkz2E"",""original_url"":""https://relay.cloud/calm/delta/235""}"
236,236,79,created,2025-11-26 12:55:11,"{""short_code"":""OBUahI"",""original_url"":""https://relay.cloud/silver/river/236""}"
237,237,393,created,2026-01-05 20:58:41,"{""short_code"":""yN1cQz"",""original_url"":""https://acme.dev/dawn/anchor/237""}"
238,238,71,created,2026-02-12 10:04:10,"{""short_code"":""iGPiZq"",""original_url"":""https://hackstack.io/warm/journey/238""}"
239,239,251,created,2025-10-07 10:22:01,"{""short_code"":""AOFR2f"",""original_url"":""https://hackstack.io/forest/orbit/239""}"
240,240,105,created,2025-12-14 05:01:44,"{""short_code"":""t0HCWY"",""original_url"":""https://acme.dev/keen/zenith/240""}"
241,241,335,created,2026-01-14 11:10:06,"{""short_code"":""m8QSZY"",""original_url"":""https://hackstack.io/brisk/lagoon/241""}"
242,242,109,created,2025-04-21 11:22:48,"{""short_code"":""a0hhuh"",""original_url"":""https://acme.dev/amber/island/242""}"
243,243,330,created,2025-11-27 02:39:56,"{""short_code"":""48oSgV"",""original_url"":""https://example.com/tidy/kernel/243""}"
244,244,54,created,2025-01-18 04:32:41,"{""short_code"":""YttBZY"",""original_url"":""https://acme.dev/young/delta/244""}"
245,245,265,created,2025-04-22 03:40:54,"{""short_code"":""mpOA32"",""original_url"":""https://acme.dev/calm/orbit/245""}"
246,246,129,created,2025-11-07 13:23:03,"{""short_code"":""W37t58"",""original_url"":""https://acme.dev/clear/trail/246""}"
247,247,74,created,2026-01-31 00:02:36,"{""short_code"":""2V6RbA"",""original_url"":""https://acme.dev/tidy/engine/247""}"
248,248,78,created,2025-01-26 21:03:34,"{""short_code"":""Nukm0L"",""original_url"":""https://acme.dev/quiet/window/248""}"
249,249,54,created,2025-08-13 21:26:44,"{""short_code"":""ADtLRj"",""original_url"":""https://acme.dev/ember/river/249""}"
250,250,196,created,2025-01-20 00:24:08,"{""short_code"":""7cjh67"",""original_url"":""https://acme.dev/opal/yard/250""}"
251,251,366,created,2026-01-10 01:10:33,"{""short_code"":""8Rf4U4"",""original_url"":""https://seeded.app/navy/engine/251""}"
252,252,27,created,2025-11-29 03:00:27,"{""short_code"":""uFgmMd"",""original_url"":""https://relay.cloud/mellow/river/252""}"
253,253,388,created,2025-02-19 01:25:40,"{""short_code"":""0h13Lj"",""original_url"":""https://example.com/forest/garden/253""}"
254,254,324,created,2025-09-22 12:16:33,"{""short_code"":""9lRrzv"",""original_url"":""https://hackstack.io/urban/river/254""}"
255,255,110,created,2025-11-21 03:54:13,"{""short_code"":""dtQEXs"",""original_url"":""https://hackstack.io/keen/beacon/255""}"
256,256,305,created,2025-10-07 02:28:36,"{""short_code"":""smqpOq"",""original_url"":""https://hackstack.io/silver/trail/256""}"
257,257,55,created,2025-06-23 16:25:34,"{""short_code"":""cNa4dF"",""original_url"":""https://relay.cloud/opal/delta/257""}"
258,258,161,created,2025-11-15 15:29:39,"{""short_code"":""Y9fz4s"",""original_url"":""https://example.com/opal/harvest/258""}"
259,259,20,created,2026-01-11 23:19:01,"{""short_code"":""AERavq"",""original_url"":""https://opswise.net/opal/anchor/259""}"
260,260,341,created,2025-01-26 08:44:12,"{""short_code"":""bzNzpS"",""original_url"":""https://seeded.app/quiet/harvest/260""}"
261,261,367,created,2025-02-26 06:12:41,"{""short_code"":""MqbiSI"",""original_url"":""https://opswise.net/clear/journey/261""}"
262,262,207,created,2025-06-12 04:31:54,"{""short_code"":""XBBorQ"",""original_url"":""https://hackstack.io/warm/delta/262""}"
263,263,29,created,2025-11-04 02:59:18,"{""short_code"":""PL9Lr2"",""original_url"":""https://acme.dev/jade/quartz/263""}"
264,264,72,created,2025-12-06 11:46:53,"{""short_code"":""aC0t34"",""original_url"":""https://hackstack.io/dawn/engine/264""}"
265,265,295,created,2025-12-15 03:02:37,"{""short_code"":""qFGre7"",""original_url"":""https://opswise.net/young/garden/265""}"
266,266,218,created,2026-01-14 00:37:46,"{""short_code"":""GhHspx"",""original_url"":""https://example.com/warm/zenith/266""}"
267,267,238,created,2025-06-20 10:24:48,"{""short_code"":""jLcGKI"",""original_url"":""https://hackstack.io/calm/pioneer/267""}"
268,268,190,created,2025-10-20 01:10:47,"{""short_code"":""yThcja"",""original_url"":""https://hackstack.io/jade/quartz/268""}"
269,269,250,created,2026-01-18 05:52:37,"{""short_code"":""P1C0Fs"",""original_url"":""https://example.com/opal/engine/269""}"
270,270,204,created,2025-04-16 16:12:24,"{""short_code"":""WuPFcW"",""original_url"":""https://acme.dev/navy/anchor/270""}"
271,271,372,created,2025-02-27 15:15:24,"{""short_code"":""gWiGg8"",""original_url"":""https://acme.dev/dawn/yard/271""}"
272,272,117,created,2025-06-18 20:20:07,"{""short_code"":""tQCC1D"",""original_url"":""https://seeded.app/mellow/meadow/272""}"
273,273,238,created,2025-03-01 17:55:24,"{""short_code"":""6PoltR"",""original_url"":""https://seeded.app/calm/network/273""}"
274,274,172,created,2025-04-09 20:41:59,"{""short_code"":""MFqbPs"",""original_url"":""https://hackstack.io/mellow/canyon/274""}"
275,275,103,created,2025-08-17 02:07:50,"{""short_code"":""kQtFrm"",""original_url"":""https://opswise.net/forest/island/275""}"
276,276,357,created,2025-06-01 00:14:48,"{""short_code"":""J2cIYP"",""original_url"":""https://opswise.net/navy/garden/276""}"
277,277,145,created,2026-02-02 01:53:07,"{""short_code"":""0f6z1L"",""original_url"":""https://hackstack.io/gold/zenith/277""}"
278,278,209,created,2025-02-05 06:05:37,"{""short_code"":""3Slc32"",""original_url"":""https://opswise.net/lively/uplink/278""}"
279,279,225,created,2025-07-13 02:41:24,"{""short_code"":""fe9O3g"",""original_url"":""https://acme.dev/gold/island/279""}"
280,280,12,created,2025-11-16 05:37:49,"{""short_code"":""viOsls"",""original_url"":""https://opswise.net/silver/pioneer/280""}"
281,281,248,created,2025-03-19 10:16:36,"{""short_code"":""UNyFyI"",""original_url"":""https://example.com/forest/journey/281""}"
282,282,392,created,2025-02-24 05:21:18,"{""short_code"":""LZd9iW"",""original_url"":""https://relay.cloud/opal/lagoon/282""}"
283,283,182,created,2025-07-03 10:08:04,"{""short_code"":""TMhcf3"",""original_url"":""https://hackstack.io/harbor/yard/283""}"
284,284,37,created,2026-02-14 17:29:41,"{""short_code"":""CR9821"",""original_url"":""https://example.com/ivory/anchor/284""}"
285,285,53,created,2025-09-08 09:13:57,"{""short_code"":""Hroczq"",""original_url"":""https://acme.dev/dawn/journey/285""}"
286,286,157,created,2025-07-06 15:54:18,"{""short_code"":""tiBuKm"",""original_url"":""https://hackstack.io/harbor/delta/286""}"
287,287,100,created,2025-05-01 00:57:07,"{""short_code"":""n6lMZh"",""original_url"":""https://hackstack.io/brisk/garden/287""}"
288,288,186,created,2025-10-25 06:05:27,"{""short_code"":""F5YnAt"",""original_url"":""https://acme.dev/ember/kernel/288""}"
289,289,131,created,2025-06-06 10:43:51,"{""short_code"":""oIMT5A"",""original_url"":""https://relay.cloud/brisk/island/289""}"
290,290,153,created,2026-01-07 11:43:40,"{""short_code"":""ql9LyW"",""original_url"":""https://hackstack.io/calm/lagoon/290""}"
291,291,374,created,2025-07-27 17:29:32,"{""short_code"":""5WYJgQ"",""original_url"":""https://example.com/quiet/uplink/291""}"
292,292,329,created,2025-05-31 11:23:53,"{""short_code"":""Gz06gN"",""original_url"":""https://acme.dev/rapid/valley/292""}"
293,293,60,created,2025-10-02 02:46:54,"{""short_code"":""ibrKAI"",""original_url"":""https://example.com/ivory/network/293""}"
294,294,129,created,2025-03-05 13:02:57,"{""short_code"":""E3ij7c"",""original_url"":""https://seeded.app/ember/journey/294""}"
295,295,8,created,2025-11-24 11:10:48,"{""short_code"":""M8IEZH"",""original_url"":""https://seeded.app/harbor/delta/295""}"
296,296,257,created,2025-12-17 09:46:25,"{""short_code"":""nqem2C"",""original_url"":""https://seeded.app/ember/kernel/296""}"
297,297,219,created,2025-12-25 07:03:21,"{""short_code"":""dQT2l7"",""original_url"":""https://seeded.app/gold/river/297""}"
298,298,291,created,2025-12-20 09:23:57,"{""short_code"":""yy4tR2"",""original_url"":""https://example.com/mellow/trail/298""}"
299,299,185,created,2025-12-16 03:59:13,"{""short_code"":""DCVBBH"",""original_url"":""https://example.com/calm/yard/299""}"
300,300,131,created,2025-02-11 21:57:59,"{""short_code"":""j2sywc"",""original_url"":""https://acme.dev/rapid/meadow/300""}"
301,301,339,created,2025-04-05 06:35:07,"{""short_code"":""NJjcJG"",""original_url"":""https://opswise.net/amber/yard/301""}"
302,302,164,created,2025-07-06 09:44:54,"{""short_code"":""bKIjJw"",""original_url"":""https://seeded.app/clear/yard/302""}"
303,303,344,created,2025-07-03 04:40:43,"{""short_code"":""ywCQ6h"",""original_url"":""https://acme.dev/cobalt/quartz/303""}"
304,304,200,created,2025-06-11 04:37:42,"{""short_code"":""4oiyGZ"",""original_url"":""https://seeded.app/ivory/canyon/304""}"
305,305,64,created,2025-07-07 07:03:34,"{""short_code"":""gXATNK"",""original_url"":""https://seeded.app/clear/kernel/305""}"
306,306,61,created,2025-09-15 21:28:49,"{""short_code"":""vrqwZo"",""original_url"":""https://acme.dev/young/anchor/306""}"
307,307,386,created,2025-02-21 11:22:49,"{""short_code"":""ol6mL3"",""original_url"":""https://hackstack.io/vivid/pioneer/307""}"
308,308,257,created,2025-06-21 18:22:30,"{""short_code"":""1qfCUR"",""original_url"":""https://seeded.app/ivory/quartz/308""}"
309,309,398,created,2025-08-15 22:08:02,"{""short_code"":""SJ0BIl"",""original_url"":""https://opswise.net/urban/meadow/309""}"
310,310,188,created,2025-12-10 04:39:43,"{""short_code"":""ENyrsx"",""original_url"":""https://seeded.app/silver/meadow/310""}"
311,311,326,created,2026-02-08 13:47:42,"{""short_code"":""1N72ZR"",""original_url"":""https://seeded.app/young/trail/311""}"
312,312,269,created,2025-11-21 11:37:35,"{""short_code"":""RKCUQ6"",""original_url"":""https://hackstack.io/ember/pioneer/312""}"
313,313,340,created,2025-05-03 21:43:13,"{""short_code"":""a4LfQU"",""original_url"":""https://acme.dev/urban/engine/313""}"
314,314,118,created,2025-12-28 05:04:10,"{""short_code"":""AEyQbF"",""original_url"":""https://opswise.net/silver/yard/314""}"
315,315,352,created,2025-07-05 13:49:35,"{""short_code"":""XW8ttn"",""original_url"":""https://example.com/lively/island/315""}"
316,316,342,created,2025-12-04 01:51:01,"{""short_code"":""ni2MYN"",""original_url"":""https://example.com/cobalt/anchor/316""}"
317,317,296,created,2025-10-31 16:18:01,"{""short_code"":""JR6gIk"",""original_url"":""https://acme.dev/lively/quartz/317""}"
318,318,148,created,2026-01-22 07:26:23,"{""short_code"":""Lpt8nf"",""original_url"":""https://acme.dev/brisk/uplink/318""}"
319,319,223,created,2025-02-26 14:20:14,"{""short_code"":""Cw7Xtt"",""original_url"":""https://seeded.app/rapid/yard/319""}"
320,320,371,created,2025-04-25 02:13:10,"{""short_code"":""igJRWQ"",""original_url"":""https://example.com/ivory/uplink/320""}"
321,321,289,created,2025-03-21 04:28:19,"{""short_code"":""kGdWNM"",""original_url"":""https://seeded.app/urban/journey/321""}"
322,322,223,created,2025-07-28 14:26:28,"{""short_code"":""SFa2oR"",""original_url"":""https://seeded.app/proud/window/322""}"
323,323,29,created,2025-06-28 08:10:51,"{""short_code"":""wYy3BX"",""original_url"":""https://seeded.app/mellow/meadow/323""}"
324,324,185,created,2025-12-16 00:01:05,"{""short_code"":""O568QI"",""original_url"":""https://opswise.net/jade/quartz/324""}"
325,325,84,created,2026-01-19 11:59:52,"{""short_code"":""uQrvgm"",""original_url"":""https://acme.dev/navy/anchor/325""}"
326,326,147,created,2025-09-05 12:02:36,"{""short_code"":""hcjRUZ"",""original_url"":""https://seeded.app/keen/network/326""}"
327,327,249,created,2025-10-06 17:09:49,"{""short_code"":""IxqR9j"",""original_url"":""https://relay.cloud/lively/window/327""}"
328,328,286,created,2025-10-13 16:35:54,"{""short_code"":""7u6AON"",""original_url"":""https://opswise.net/tidy/anchor/328""}"
329,329,75,created,2025-07-26 11:17:16,"{""short_code"":""1KcJSG"",""original_url"":""https://opswise.net/rapid/zenith/329""}"
330,330,343,created,2025-08-10 22:14:24,"{""short_code"":""Xi2TW6"",""original_url"":""https://acme.dev/keen/island/330""}"
331,331,181,created,2025-07-18 18:28:24,"{""short_code"":""rWUpQT"",""original_url"":""https://hackstack.io/harbor/kernel/331""}"
332,332,268,created,2025-07-25 04:51:58,"{""short_code"":""DgP5hb"",""original_url"":""https://example.com/cobalt/beacon/332""}"
333,333,214,created,2025-05-11 00:38:02,"{""short_code"":""mblUBb"",""original_url"":""https://acme.dev/clear/yard/333""}"
334,334,188,created,2025-01-01 12:59:45,"{""short_code"":""dfaXao"",""original_url"":""https://hackstack.io/brisk/trail/334""}"
335,335,221,created,2026-01-19 08:37:51,"{""short_code"":""UlyuC6"",""original_url"":""https://example.com/navy/quartz/335""}"
336,336,334,created,2025-07-05 22:41:41,"{""short_code"":""gqmyo0"",""original_url"":""https://seeded.app/navy/signal/336""}"
337,337,223,created,2025-11-28 19:43:58,"{""short_code"":""UD9dPG"",""original_url"":""https://seeded.app/cobalt/lagoon/337""}"
338,338,67,created,2026-02-15 20:03:51,"{""short_code"":""y4ZFoF"",""original_url"":""https://hackstack.io/clear/kernel/338""}"
339,339,144,created,2025-07-16 12:49:25,"{""short_code"":""i30sqq"",""original_url"":""https://relay.cloud/vivid/island/339""}"
340,340,384,created,2025-03-05 23:50:48,"{""short_code"":""lbThCU"",""original_url"":""https://opswise.net/warm/zenith/340""}"
341,341,200,created,2025-06-24 00:21:18,"{""short_code"":""RJ7Dpr"",""original_url"":""https://relay.cloud/lively/signal/341""}"
342,342,234,created,2025-04-29 09:46:32,"{""short_code"":""P5Jpdz"",""original_url"":""https://seeded.app/gold/river/342""}"
343,343,232,created,2026-01-03 01:06:51,"{""short_code"":""WPShLs"",""original_url"":""https://hackstack.io/quiet/kernel/343""}"
344,344,322,created,2025-02-08 04:10:51,"{""short_code"":""Cjya2J"",""original_url"":""https://acme.dev/young/signal/344""}"
345,345,3,created,2025-09-27 13:05:23,"{""short_code"":""HwfqRW"",""original_url"":""https://hackstack.io/amber/trail/345""}"
346,346,115,created,2025-02-17 09:11:35,"{""short_code"":""RRnY9x"",""original_url"":""https://hackstack.io/brisk/engine/346""}"
347,347,238,created,2025-09-15 12:58:45,"{""short_code"":""JNvvpA"",""original_url"":""https://hackstack.io/ember/canyon/347""}"
348,348,257,created,2025-04-24 00:25:19,"{""short_code"":""UbqGzs"",""original_url"":""https://hackstack.io/rapid/river/348""}"
349,349,375,created,2025-05-28 21:14:14,"{""short_code"":""zsqjK6"",""original_url"":""https://hackstack.io/dawn/network/349""}"
350,350,128,created,2025-11-14 08:36:42,"{""short_code"":""XZ38Fj"",""original_url"":""https://opswise.net/quiet/garden/350""}"
351,351,312,created,2025-05-28 21:45:28,"{""short_code"":""HX75tD"",""original_url"":""https://seeded.app/jade/yard/351""}"
352,352,81,created,2025-09-05 00:12:18,"{""short_code"":""4xEgyc"",""original_url"":""https://hackstack.io/forest/lagoon/352""}"
353,353,42,created,2025-11-17 06:57:26,"{""short_code"":""T3COFA"",""original_url"":""https://acme.dev/cobalt/yard/353""}"
354,354,166,created,2025-06-11 08:17:05,"{""short_code"":""yOfXCL"",""original_url"":""https://relay.cloud/opal/journey/354""}"
355,355,204,created,2025-08-03 07:05:54,"{""short_code"":""rFqpr4"",""original_url"":""https://opswise.net/lively/meadow/355""}"
356,356,263,created,2025-07-01 01:30:31,"{""short_code"":""B0rHG0"",""original_url"":""https://acme.dev/lively/quartz/356""}"
357,357,360,created,2025-01-14 22:29:42,"{""short_code"":""XwJuhA"",""original_url"":""https://hackstack.io/harbor/trail/357""}"
